Claim_id,Bind_date1,Customer_life_value1,Age_insured,Policy_num,Policy_state,Policy_start_date,Policy_expiry_date,Policy_bi,Policy_ded,Policy_premium,Umbrella_limit,Insured_zip,Gender,Education,Occupation,Hobbies,Insured_relationship,Capital_gains,Capital_loss,Garage_location,Accident_date,Accident_type,Collision_type,Accident_severity,Authorities_contacted,Acccident_state,Acccident_city,Accident_location,Accident_hour,Num_of_vehicles_involved,Property_damage,Bodily_injuries,Witnesses,Police_report,Dl_expiry_date,Claims_date,Auto_make,Auto_model,Auto_year,Vehicle_color,Vehicle_cost,Annual_mileage,Diffin_mileage,Low_mileage_discount,Commute_discount,Total_claim,Injury_claim,Property_claim,Vehicle_claim,Vehicle_registration,Check_point,Claim_to_premium_ratio,Combined_claim,Is_weekend,Claim_per_vehicle,High_mileage_flag,Predicted_Fraud,Fraud_ind
-1,-1,16,23,169476627,-1,-1,-1,-1,500,1475.93,0,441648,-1,-1,-1,-1,-1,0,-67400,0,-1,-1,-1,-1,-1,-1,-1,-1,17,3,-1,1,0,-1,-1,-1,-1,-1,2019,-1,13454.04,15925,3681,0,1,23442.08,3611.49,11117.43,8713.16,-1,0,15.87216727,23442.08,0,5860.52,1,1,Yes
-1,-1,18,41,151696874,-1,-1,-1,-1,1000,895.83,0,452597,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,10,1,-1,1,2,-1,-1,-1,-1,-1,2021,-1,15045.98,9605,5064,0,0,1229.02,1081.86,128.94,18.22,-1,0,1.370404647,1229.02,1,614.51,0,1,Yes
-1,-1,15,42,145901048,-1,-1,-1,-1,500,1315.68,0,600983,-1,-1,-1,-1,-1,0,-39300,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,2,1,-1,-1,-1,-1,-1,2024,-1,18165.48,15381,7011,0,0,21039.97,10356.06,8210.79,2473.12,-1,0,15.97956223,21039.97,0,10519.985,1,1,Yes
-1,-1,12,45,189098464,-1,-1,-1,-1,2000,1104.5,0,432211,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,2,2,-1,-1,-1,-1,-1,2020,-1,11858.84,12557,2876,0,0,5625.95,1381.05,709.09,3535.81,-1,0,5.089054726,5625.95,0,2812.975,0,1,Yes
-1,-1,22,28,132638383,-1,-1,-1,-1,1000,1340.56,0,433184,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,19,1,-1,0,2,-1,-1,-1,-1,-1,2017,-1,5860.3,6910,4158,1,0,12705.29,524.12,935.01,11246.16,-1,0,9.470534303,12705.29,0,6352.645,0,1,Yes
-1,-1,13,39,115846653,-1,-1,-1,-1,1000,1489.24,6000000,608335,-1,-1,-1,-1,-1,0,-45000,0,-1,-1,-1,-1,-1,-1,-1,-1,15,1,-1,2,2,-1,-1,-1,-1,-1,2016,-1,6358.55,13234,2456,0,0,18870.23,7492.71,9915.83,1461.69,-1,0,12.66254429,18870.23,0,9435.115,0,1,Yes
-1,-1,21,50,135836063,-1,-1,-1,-1,500,1198.34,4000000,619735,-1,-1,-1,-1,-1,53000,-72500,0,-1,-1,-1,-1,-1,-1,-1,-1,17,3,-1,1,1,-1,-1,-1,-1,-1,2022,-1,36331.3,15953,2280,0,0,18522.14,19.25,18161.17,341.72,-1,0,15.44361065,18522.14,1,4630.535,1,1,Yes
-1,-1,21,46,125446216,-1,-1,-1,-1,500,1448.84,0,430987,-1,-1,-1,-1,-1,0,-50000,0,-1,-1,-1,-1,-1,-1,-1,-1,7,1,-1,0,1,-1,-1,-1,-1,-1,2024,-1,23262.33,17720,6695,0,0,5659.52,72.32,1766.59,3820.61,-1,0,3.903547978,5659.52,0,2829.76,1,1,Yes
-1,-1,12,25,153069911,-1,-1,-1,-1,1000,1226.83,0,607763,-1,-1,-1,-1,-1,0,-56100,0,-1,-1,-1,-1,-1,-1,-1,-1,12,3,-1,2,0,-1,-1,-1,-1,-1,2020,-1,12014.15,12590,6751,0,0,11491.81,6258.37,2139.08,3094.36,-1,0,9.359447155,11491.81,1,2872.9525,0,1,Yes
-1,-1,22,44,113288129,-1,-1,-1,-1,1000,1583.91,6000000,610706,-1,-1,-1,-1,-1,66000,-46000,0,-1,-1,-1,-1,-1,-1,-1,-1,20,1,-1,0,1,-1,-1,-1,-1,-1,2018,-1,9201.11,7271,4371,1,1,21238.59,592.94,2418.78,18226.87,-1,0,13.40050224,21238.59,1,10619.295,0,1,Yes
-1,-1,17,31,196890489,-1,-1,-1,-1,2000,1374.22,0,470603,-1,-1,-1,-1,-1,62000,-63100,0,-1,-1,-1,-1,-1,-1,-1,-1,16,1,-1,0,3,-1,-1,-1,-1,-1,2018,-1,8923.91,14843,7932,0,0,18353.67,4734,12339.72,1279.95,-1,0,13.34598828,18353.67,0,9176.835,0,1,Yes
-1,-1,18,46,125917590,-1,-1,-1,-1,1000,1141.35,7000000,476456,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,0,2,-1,-1,-1,-1,-1,2022,-1,16535.16,11389,5791,0,0,4182.27,233.03,1725.58,2223.66,-1,0,3.661110868,4182.27,1,2091.135,0,1,Yes
-1,-1,14,39,189881960,-1,-1,-1,-1,1000,1393.57,0,478423,-1,-1,-1,-1,-1,47600,-39600,0,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,0,1,-1,-1,-1,-1,-1,2018,-1,9771.29,6210,2465,1,1,16704.97,5885.52,6464.35,4355.1,-1,0,11.97858121,16704.97,0,8352.485,0,1,Yes
-1,-1,14,25,179795405,-1,-1,-1,-1,2000,1075.18,5000000,601112,-1,-1,-1,-1,-1,67700,-58400,0,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,2,0,-1,-1,-1,-1,-1,2019,-1,11049.25,11576,5090,0,0,19816.7,3217,5450.26,11149.44,-1,0,18.41392704,19816.7,0,9908.35,0,1,Yes
-1,-1,17,46,125446216,-1,-1,-1,-1,500,1448.84,0,430987,-1,-1,-1,-1,-1,0,-50000,0,-1,-1,-1,-1,-1,-1,-1,-1,7,1,-1,0,1,-1,-1,-1,-1,-1,2024,-1,23878.69,8475,7322,0,0,13506.7,2217.04,10209.13,1080.53,-1,0,9.315993489,13506.7,0,6753.35,0,1,Yes
-1,-1,15,25,122268076,-1,-1,-1,-1,2000,1053.24,0,603527,-1,-1,-1,-1,-1,51100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,4,-1,1,0,-1,-1,-1,-1,-1,2022,-1,17285.51,13101,2469,0,0,3908.5,467.8,2990.33,450.37,-1,0,3.707410077,3908.5,0,781.7,0,1,Yes
-1,-1,16,45,169959238,-1,-1,-1,-1,1000,1397.67,0,607889,-1,-1,-1,-1,-1,57900,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,1,2,-1,-1,-1,-1,-1,2021,-1,14933.76,17884,7278,0,0,14867.71,8134.79,2670.61,4062.31,-1,0,10.62989125,14867.71,0,3716.9275,1,1,Yes
-1,-1,23,38,188103299,-1,-1,-1,-1,2000,1301.13,0,476685,-1,-1,-1,-1,-1,41300,-55500,0,-1,-1,-1,-1,-1,-1,-1,-1,12,1,-1,0,2,-1,-1,-1,-1,-1,2017,-1,7294.5,11102,7111,0,0,123696.05,17694.61,100733.99,5267.45,-1,0,94.99516177,123696.05,0,61848.025,0,1,Yes
-1,-1,22,34,175864545,-1,-1,-1,-1,1000,1083.72,0,617774,-1,-1,-1,-1,-1,65600,-68200,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,0,2,-1,-1,-1,-1,-1,2015,-1,5555.32,7125,5680,1,0,20957.67,4752.58,1828.17,14376.92,-1,0,19.3208109,20957.67,0,10478.835,0,1,Yes
-1,-1,23,39,160197823,-1,-1,-1,-1,2000,1042.26,0,464107,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,21,3,-1,1,2,-1,-1,-1,-1,-1,2022,-1,17687.08,12064,3146,0,0,19678.99,6698.69,3183.65,9796.65,-1,0,18.86297759,19678.99,0,4919.7475,0,1,Yes
-1,-1,13,61,193354702,-1,-1,-1,-1,1000,1125.37,0,604450,-1,-1,-1,-1,-1,0,-56400,0,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,0,2,-1,-1,-1,-1,-1,2020,-1,12460.52,8912,3225,0,0,7917.38,6224.59,1153.61,539.18,-1,0,7.029111216,7917.38,1,1979.345,0,1,Yes
-1,-1,12,55,145647240,-1,-1,-1,-1,2000,1268.79,0,453148,-1,-1,-1,-1,-1,0,-31000,0,-1,-1,-1,-1,-1,-1,-1,-1,15,1,-1,2,2,-1,-1,-1,-1,-1,2020,-1,15434.04,9291,4467,0,0,20799.53,1167.98,9025.02,10606.53,-1,0,16.38029123,20799.53,0,10399.765,0,1,Yes
-1,-1,24,23,142506319,-1,-1,-1,-1,500,1215.36,3000000,432220,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,1,-1,1,0,-1,-1,-1,-1,-1,2020,-1,12677.27,8054,3364,0,0,13204.74,5398.47,5254.6,2551.67,-1,0,10.85594725,13204.74,0,6602.37,0,1,Yes
-1,-1,19,29,181884716,-1,-1,-1,-1,1000,1337.92,0,441536,-1,-1,-1,-1,-1,71400,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,2,2,-1,-1,-1,-1,-1,2021,-1,14088.28,5167,7476,1,0,11899.63,1816.02,7191.02,2892.59,-1,0,8.887483942,11899.63,0,2974.9075,0,1,Yes
-1,-1,16,42,145901048,-1,-1,-1,-1,500,1315.68,0,600983,-1,-1,-1,-1,-1,0,-39300,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,2,1,-1,-1,-1,-1,-1,2024,-1,19301.04,16259,2381,0,0,4658.87,288.84,2003.31,2366.72,-1,0,3.538346447,4658.87,0,2329.435,1,1,Yes
-1,-1,22,47,165553808,-1,-1,-1,-1,500,1307.11,0,600648,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,22,3,-1,0,2,-1,-1,-1,-1,-1,2015,-1,5490.35,15133,3168,0,0,16558.04,293.73,422.5,15841.81,-1,0,12.65798748,16558.04,1,4139.51,1,1,Yes
-1,-1,22,31,176750522,-1,-1,-1,-1,500,1239.22,7000000,476458,-1,-1,-1,-1,-1,43400,-91200,0,-1,-1,-1,-1,-1,-1,-1,-1,12,1,-1,0,1,-1,-1,-1,-1,-1,2018,-1,9412.54,6623,6719,1,0,19837.02,9077.01,10731.55,28.46,-1,0,15.99475899,19837.02,0,9918.51,0,1,Yes
-1,-1,18,36,175250327,-1,-1,-1,-1,500,1625.45,4000000,607452,-1,-1,-1,-1,-1,0,-53700,0,-1,-1,-1,-1,-1,-1,-1,-1,11,1,-1,2,1,-1,-1,-1,-1,-1,2017,-1,7692.22,6623,4230,1,0,12149.17,833.5,8419.7,2895.97,-1,0,7.469746995,12149.17,0,6074.585,0,1,Yes
-1,-1,17,42,133962793,-1,-1,-1,-1,500,1848.81,0,435489,-1,-1,-1,-1,-1,0,-49000,0,-1,-1,-1,-1,-1,-1,-1,-1,20,3,-1,2,2,-1,-1,-1,-1,-1,2017,-1,7438.71,15487,6348,0,0,1702.46,671.53,867.89,163.04,-1,0,0.92034317,1702.46,0,425.615,1,1,Yes
-1,-1,18,34,137113781,-1,-1,-1,-1,500,1737.66,0,470577,-1,-1,-1,-1,-1,0,-24100,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2019,-1,22696.34,17917,2981,0,0,7025.88,81.78,6418.05,526.05,-1,0,4.040974083,7025.88,0,3512.94,1,1,Yes
-1,-1,19,44,147531748,-1,-1,-1,-1,2000,1649.18,0,613647,-1,-1,-1,-1,-1,0,-58600,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,1,2,-1,-1,-1,-1,-1,2018,-1,8295.34,14422,3073,0,0,12867.31,107.73,4743.72,8015.86,-1,0,7.797519059,12867.31,0,6433.655,0,1,Yes
-1,-1,17,42,145901048,-1,-1,-1,-1,500,1315.68,0,600983,-1,-1,-1,-1,-1,0,-39300,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,2,1,-1,-1,-1,-1,-1,2024,-1,17977.58,7945,2374,0,0,2150.07,785.94,1274.26,89.87,-1,0,1.632948021,2150.07,0,1075.035,0,1,Yes
-1,-1,24,64,124517295,-1,-1,-1,-1,500,835.02,0,602433,-1,-1,-1,-1,-1,59600,0,0,-1,-1,-1,-1,-1,-1,-1,-1,17,3,-1,1,1,-1,-1,-1,-1,-1,2022,-1,17256.12,11915,7427,0,0,5184.93,4631.91,285.75,267.27,-1,0,6.201921007,5184.93,0,1296.2325,0,1,Yes
-1,-1,14,43,189262342,-1,-1,-1,-1,2000,1322.1,0,436984,-1,-1,-1,-1,-1,0,-29200,0,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,1,3,-1,-1,-1,-1,-1,2015,-1,5773.97,12609,2288,0,0,4682.61,935.77,1354.79,2392.05,-1,0,3.539120248,4682.61,1,2341.305,0,1,Yes
-1,-1,14,39,170713782,-1,-1,-1,-1,1000,1302.4,6000000,603948,-1,-1,-1,-1,-1,47200,-69700,0,-1,-1,-1,-1,-1,-1,-1,-1,12,3,-1,2,3,-1,-1,-1,-1,-1,2022,-1,16731.46,5365,5074,1,0,17591.41,2360.57,6756.53,8474.31,-1,0,13.49655516,17591.41,1,4397.8525,0,1,Yes
-1,-1,20,39,170713782,-1,-1,-1,-1,1000,1302.4,6000000,603948,-1,-1,-1,-1,-1,47200,-69700,0,-1,-1,-1,-1,-1,-1,-1,-1,12,3,-1,2,3,-1,-1,-1,-1,-1,2022,-1,16654.94,17613,6843,0,0,7074.88,4276.83,1621.36,1176.69,-1,0,5.428019027,7074.88,1,1768.72,1,1,Yes
-1,-1,12,41,147879334,-1,-1,-1,-1,500,847.03,0,438555,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,0,-1,-1,-1,-1,-1,2020,-1,12242.79,15306,3080,0,0,23238,10784.1,1949.77,10504.13,-1,0,27.40233246,23238,0,11619,1,1,Yes
-1,-1,12,48,115614013,-1,-1,-1,-1,500,1451.54,3000000,473412,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,13,4,-1,2,3,-1,-1,-1,-1,-1,2017,-1,7909.44,10235,4644,0,0,13301.95,2584.66,6700.61,4016.68,-1,0,9.157716827,13301.95,0,2660.39,0,1,Yes
-1,-1,15,48,189709556,-1,-1,-1,-1,1000,1148.73,0,439787,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,6,1,-1,1,2,-1,-1,-1,-1,-1,2021,-1,14700.26,11742,6166,0,0,8523.85,978.9,6664.33,880.62,-1,0,7.413784106,8523.85,0,4261.925,0,1,Yes
-1,-1,13,46,128674861,-1,-1,-1,-1,500,1348.83,0,474360,-1,-1,-1,-1,-1,46300,-77500,0,-1,-1,-1,-1,-1,-1,-1,-1,21,3,-1,1,2,-1,-1,-1,-1,-1,2021,-1,14895.65,7046,5253,1,0,2480.18,181.26,1333.75,965.17,-1,0,1.837401747,2480.18,0,620.045,0,1,Yes
-1,-1,18,39,165322242,-1,-1,-1,-1,500,823.17,0,455689,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,3,3,-1,2,2,-1,-1,-1,-1,-1,2021,-1,18609.54,11546,4886,0,0,11725.5,120.42,10925.72,679.36,-1,0,14.22704054,11725.5,0,2931.375,0,1,Yes
-1,-1,16,50,178574281,-1,-1,-1,-1,1000,1275.39,0,466283,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,16,1,-1,2,3,-1,-1,-1,-1,-1,2024,-1,22767.39,7994,5044,0,0,5139.95,358.88,501.95,4279.12,-1,0,4.026943176,5139.95,0,2569.975,0,1,Yes
-1,-1,18,51,180369012,-1,-1,-1,-1,2000,1124.38,0,618316,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,1,-1,1,1,-1,-1,-1,-1,-1,2019,-1,12618.46,10251,4658,0,0,2730.18,217.25,1870.79,642.14,-1,0,2.426007215,2730.18,1,1365.09,0,1,Yes
-1,-1,19,25,132826187,-1,-1,-1,-1,500,920.3,5000000,461958,-1,-1,-1,-1,-1,51000,-67900,0,-1,-1,-1,-1,-1,-1,-1,-1,11,3,-1,1,0,-1,-1,-1,-1,-1,2017,-1,6781.07,14386,7360,0,0,8483.89,5973.73,291.56,2218.6,-1,0,9.208607403,8483.89,0,2120.9725,0,1,Yes
-1,-1,23,42,164466083,-1,-1,-1,-1,500,1337.56,0,605141,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,1,2,-1,-1,-1,-1,-1,2019,-1,13056.91,8894,3219,0,0,24802.65,11228.88,8003.33,5570.44,-1,0,18.52935244,24802.65,0,12401.325,0,1,Yes
-1,-1,13,46,166371465,-1,-1,-1,-1,1000,1138.42,6000000,477678,-1,-1,-1,-1,-1,36900,-55000,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,2,3,-1,-1,-1,-1,-1,2015,-1,5726.38,13489,6953,0,0,20413.39,4050.93,14901.31,1461.15,-1,0,17.91559741,20413.39,0,10206.695,0,1,Yes
-1,-1,18,43,194487391,-1,-1,-1,-1,2000,1512.58,0,452496,-1,-1,-1,-1,-1,47600,0,0,-1,-1,-1,-1,-1,-1,-1,-1,7,1,-1,1,1,-1,-1,-1,-1,-1,2023,-1,19864.4,15971,4579,0,0,12517.91,5043.03,326.19,7148.69,-1,0,8.270398657,12517.91,1,6258.955,1,1,Yes
-1,-1,22,54,156556702,-1,-1,-1,-1,2000,1155.55,0,615901,-1,-1,-1,-1,-1,65700,0,0,-1,-1,-1,-1,-1,-1,-1,-1,4,3,-1,2,0,-1,-1,-1,-1,-1,2016,-1,6550.72,6167,6376,1,0,14193.13,3149.73,1313.17,9730.23,-1,0,12.27195538,14193.13,1,3548.2825,0,1,Yes
-1,-1,14,34,175864545,-1,-1,-1,-1,1000,1083.72,0,617774,-1,-1,-1,-1,-1,65600,-68200,0,-1,-1,-1,-1,-1,-1,-1,-1,18,1,-1,0,2,-1,-1,-1,-1,-1,2015,-1,5669.2,17339,5955,0,0,14802.95,6676.2,2140.12,5986.63,-1,0,13.64679364,14802.95,0,7401.475,1,1,Yes
-1,-1,21,41,180025847,-1,-1,-1,-1,2000,1055.53,0,441992,-1,-1,-1,-1,-1,37800,-50300,0,-1,-1,-1,-1,-1,-1,-1,-1,7,1,-1,0,2,-1,-1,-1,-1,-1,2022,-1,15990.5,11429,7793,0,0,2808.08,1144.85,1590.94,72.29,-1,0,2.657832717,2808.08,0,1404.04,0,1,Yes
-1,-1,21,30,186411747,-1,-1,-1,-1,500,538.17,0,433782,-1,-1,-1,-1,-1,49700,-60200,0,-1,-1,-1,-1,-1,-1,-1,-1,23,1,-1,2,2,-1,-1,-1,-1,-1,2015,-1,11702.08,14016,7257,0,0,1519.97,917.84,30.65,571.48,-1,0,2.819092309,1519.97,1,759.985,0,1,Yes
-1,-1,24,38,188103299,-1,-1,-1,-1,2000,1301.13,0,476685,-1,-1,-1,-1,-1,41300,-55500,0,-1,-1,-1,-1,-1,-1,-1,-1,12,1,-1,0,2,-1,-1,-1,-1,-1,2017,-1,7772.45,11796,4969,0,0,8531.57,1004.46,3707.56,3819.55,-1,0,6.552010936,8531.57,0,4265.785,0,1,Yes
-1,-1,13,31,112946220,-1,-1,-1,-1,2000,1340.43,0,441175,-1,-1,-1,-1,-1,52700,-40600,0,-1,-1,-1,-1,-1,-1,-1,-1,6,3,-1,1,2,-1,-1,-1,-1,-1,2015,-1,5605.8,16908,2511,0,0,3980.02,2799.97,997.74,182.31,-1,0,2.966997905,3980.02,0,995.005,1,1,Yes
-1,-1,22,41,171785217,-1,-1,-1,-1,2000,1514.72,0,617970,-1,-1,-1,-1,-1,35700,0,0,-1,-1,-1,-1,-1,-1,-1,-1,13,3,-1,0,1,-1,-1,-1,-1,-1,2016,-1,6724.29,13924,6128,0,0,12975.4,7651.16,904.06,4420.18,-1,0,8.560552081,12975.4,0,3243.85,0,1,Yes
-1,-1,20,34,137786293,-1,-1,-1,-1,1000,936.61,0,464652,-1,-1,-1,-1,-1,52800,-32800,0,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,1,1,-1,-1,-1,-1,-1,2019,-1,10041.06,8511,6684,0,0,14553.18,9463.22,539.97,4549.99,-1,0,15.5215708,14553.18,0,7276.59,0,1,Yes
-1,-1,20,28,126661316,-1,-1,-1,-1,2000,1207.36,0,432896,-1,-1,-1,-1,-1,0,-57000,0,-1,-1,-1,-1,-1,-1,-1,-1,22,2,-1,1,0,-1,-1,-1,-1,-1,2023,-1,19641.17,15604,7658,0,0,21479.04,4887.36,6372.6,10219.08,-1,0,17.77536496,21479.04,0,7159.68,1,1,Yes
-1,-1,14,23,169476627,-1,-1,-1,-1,500,1475.93,0,441648,-1,-1,-1,-1,-1,0,-67400,0,-1,-1,-1,-1,-1,-1,-1,-1,17,3,-1,1,0,-1,-1,-1,-1,-1,2019,-1,13076.91,5451,5285,1,0,18063.32,7477.83,7662.79,2922.7,-1,0,12.23031559,18063.32,0,4515.83,0,1,Yes
-1,-1,23,25,122268076,-1,-1,-1,-1,2000,1053.24,0,603527,-1,-1,-1,-1,-1,51100,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,4,-1,1,0,-1,-1,-1,-1,-1,2022,-1,17390.03,7985,7677,0,0,9969.34,2662.07,5639.13,1668.14,-1,0,9.456423585,9969.34,0,1993.868,0,1,Yes
-1,-1,13,34,143394022,-1,-1,-1,-1,2000,1277.25,0,605169,-1,-1,-1,-1,-1,84900,0,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,1,2,-1,-1,-1,-1,-1,2024,-1,23756.69,5993,7327,1,0,5255.1,3411.59,1405.05,438.46,-1,0,4.111167612,5255.1,0,2627.55,0,1,Yes
-1,-1,17,34,175266940,-1,-1,-1,-1,500,1495.06,0,452249,-1,-1,-1,-1,-1,38100,-31400,0,-1,-1,-1,-1,-1,-1,-1,-1,18,3,-1,2,0,-1,-1,-1,-1,-1,2020,-1,26162.74,9618,6283,0,0,17144.04,13389.77,3544.14,210.13,-1,0,11.45946018,17144.04,1,4286.01,0,1,Yes
-1,-1,22,30,182177482,-1,-1,-1,-1,1000,1558.29,0,472248,-1,-1,-1,-1,-1,51400,-64000,0,-1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,1,2,-1,-1,-1,-1,-1,2024,-1,23205.36,9557,5062,0,0,24894.97,414.27,11073.19,13407.51,-1,0,15.96558049,24894.97,0,6223.7425,0,1,Yes
-1,-1,16,41,175492478,-1,-1,-1,-1,2000,1415.74,6000000,608117,-1,-1,-1,-1,-1,48900,-62400,0,-1,-1,-1,-1,-1,-1,-1,-1,5,1,-1,1,2,-1,-1,-1,-1,-1,2023,-1,36893.39,11827,2290,0,0,2918.54,1842.23,857.46,218.85,-1,0,2.060039245,2918.54,0,1459.27,0,1,Yes
-1,-1,16,27,197359502,-1,-1,-1,-1,1000,1384.51,0,476727,-1,-1,-1,-1,-1,13100,-38200,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,2,3,-1,-1,-1,-1,-1,2016,-1,6512.27,9255,7716,0,0,5934.3,2008.14,3874.33,51.83,-1,0,4.283115965,5934.3,1,2967.15,0,1,Yes
-1,-1,19,39,169811488,-1,-1,-1,-1,2000,1470.06,0,431683,-1,-1,-1,-1,-1,56600,-45800,0,-1,-1,-1,-1,-1,-1,-1,-1,22,1,-1,0,1,-1,-1,-1,-1,-1,2016,-1,6401.79,15583,6933,0,0,23038.5,9033.2,3036.92,10968.38,-1,0,15.6611559,23038.5,1,11519.25,1,1,Yes
-1,-1,14,35,170125042,-1,-1,-1,-1,500,1040.75,0,445601,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2020,-1,27396.27,11985,4398,0,0,8205.57,2558.42,3955.45,1691.7,-1,0,7.876717063,8205.57,1,4102.785,0,1,Yes
-1,-1,18,51,180369012,-1,-1,-1,-1,2000,1124.38,0,618316,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,1,-1,1,1,-1,-1,-1,-1,-1,2019,-1,12456.9,13504,6114,0,0,1466.58,724.5,224.58,517.5,-1,0,1.303186479,1466.58,1,733.29,0,1,Yes
-1,-1,15,42,145901048,-1,-1,-1,-1,500,1315.68,0,600983,-1,-1,-1,-1,-1,0,-39300,0,-1,-1,-1,-1,-1,-1,-1,-1,14,1,-1,2,1,-1,-1,-1,-1,-1,2024,-1,18350.27,15820,7109,0,0,6172.23,618.04,3243.39,2310.8,-1,0,4.68772215,6172.23,0,3086.115,1,1,Yes
-1,-1,21,36,120135138,-1,-1,-1,-1,2000,1712.68,0,614233,-1,-1,-1,-1,-1,72200,0,0,-1,-1,-1,-1,-1,-1,-1,-1,17,3,-1,2,0,-1,-1,-1,-1,-1,2015,-1,5719.3,11471,5501,0,0,19476.04,7919.2,6252.5,5304.34,-1,0,11.36503898,19476.04,1,4869.01,0,1,Yes
-1,-1,20,43,162351662,-1,-1,-1,-1,1000,1518.46,0,606238,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,16,1,-1,0,0,-1,-1,-1,-1,-1,2024,-1,18399.89,15366,6142,0,0,13871.56,3629.08,6148.36,4094.12,-1,0,9.129269609,13871.56,0,6935.78,1,1,Yes
-1,-1,23,50,133160388,-1,-1,-1,-1,1000,1538.26,6000000,615346,-1,-1,-1,-1,-1,62200,-31400,0,-1,-1,-1,-1,-1,-1,-1,-1,12,3,-1,2,3,-1,-1,-1,-1,-1,2018,-1,8758.15,6153,6398,1,0,18568.12,9351.17,4999.03,4217.92,-1,0,12.06301729,18568.12,0,4642.03,0,1,Yes
-1,-1,21,42,138313819,-1,-1,-1,-1,2000,1322.78,0,453277,-1,-1,-1,-1,-1,55200,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,1,-1,0,1,-1,-1,-1,-1,-1,2016,-1,14161.52,9148,2668,0,0,3956.42,1457.33,1300.16,1198.93,-1,0,2.988729245,3956.42,0,1978.21,0,1,Yes
-1,-1,24,31,116375016,-1,-1,-1,-1,500,708.64,6000000,470610,-1,-1,-1,-1,-1,53500,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9,1,-1,0,2,-1,-1,-1,-1,-1,2024,-1,24940.53,12129,2788,0,0,16478.37,10210.15,4402.94,1865.28,-1,0,23.22074573,16478.37,1,8239.185,0,1,Yes
-1,-1,14,35,193626051,-1,-1,-1,-1,1000,1245.89,0,435481,-1,-1,-1,-1,-1,0,-40300,0,-1,-1,-1,-1,-1,-1,-1,-1,19,1,-1,0,0,-1,-1,-1,-1,-1,2020,-1,12176.31,5664,3612,1,0,15314.01,9182.99,2152.72,3978.3,-1,0,12.28176503,15314.01,0,7657.005,0,1,Yes
-1,-1,19,25,130805730,-1,-1,-1,-1,2000,1352.83,0,464959,-1,-1,-1,-1,-1,0,-71700,0,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,1,2,-1,-1,-1,-1,-1,2022,-1,16425.56,8801,7505,0,0,4393.43,519.07,682.85,3191.51,-1,0,3.24518588,4393.43,0,878.686,0,1,Yes
